commentId,text,date
891506021,鸡狗真棒[赞][赞][赞]，往死里砸[成交][成交][成交],12-12 14:49
891505628,有没有SB买泸州老窖股票呀[鼓掌],12-12 14:48
891505298,127.40买入五粮 80.30加仓老窖,12-12 14:47
891505167,泸州老窖股票有内鬼,12-12 14:47
891504397,看看什么时候止跌，当出现周线反包阴线时候就反转了，现在还早，在等等，缺口补了就慢,12-12 14:46
891501674,来，出了的报个数,12-12 14:42
891494799,加油破80加油破80加油破80！,12-12 14:30
891494767,80以下果断抛出,12-12 14:30
891494211,不看了，辣鸡中的辣鸡,12-12 14:29
891493663,什么垃圾玩意儿，在你身上浪费那么多时间，不如去买科技股，早买在你身上亏的钱都回来,12-12 14:29
891493486,真不要脸,12-12 14:28
891492514,真不要脸,12-12 14:26
891492197,买了4瓶国窖1573收藏用，919一瓶！希望股吧的朋友看到给我点个赞！为了拉股价,12-12 14:26
891491420,这几个月基本没有获利盘了，都坐稳了，火箭快要发射了[财力],12-12 14:24
891490861,一泻千里,12-12 14:23
891489006,割肉走了，你们玩吧！垃圾,12-12 14:20
891485587,看来这波要调整到明年了,12-12 14:13
891484258,泸州老窖可以和中国国旅对比一下,12-12 14:11
891484301,能破80吗？拭目以待[围观],12-12 14:11
891482605,假如23倍市盈率的国窖不值得投资,12-12 14:08
891478588,老窖这样子感觉还要下一个平台,12-12 14:00
891477336,友情提示：茅台大佬跌崩了,12-12 13:58
891471622,老窖：这个时候花5000万可以把老窖打到跌停,12-12 13:48
891469002,这货要是能红一下我就很开心，每天都是飞流直下三千尺[大笑],12-12 13:43
891468719,泸州老窖今日收盘82.00，能行吗？明天肯定3个点以上，你信吗？,12-12 13:42
891467724,茅五泸：调整基本到位 现在去买科技股 小心两面挨耳光！,12-12 13:40
891466079,可以开玩笑，但是不要喷，输赢无所谓，实在不行等明年年底看看,12-12 13:37
891465802,赶紧红起来,12-12 13:36
891464436,北向资金买入的都是啥啊？,12-12 13:34
891461190,估计还要跌几天,12-12 13:27
891457846,一潭死水,12-12 13:20
891454257,哎呦卧槽,12-12 13:12
891453777,白酒中垃圾股，泸州老窖算一个,12-12 13:11
891450912,一点钟，千手哥压单，赶紧麻溜得往下跌吧，70等你哈,12-12 13:03
891443870,能不能好好玩耍了怎么还不红[亏大了],12-12 12:13
891443214,@璞玉顽石r9p:泸州老窖在央视的中国故事非常成功，恰当的宣传而不是靠自我吹虚的,12-12 12:09
891441778,沈才洪年薪48万少的可伶,12-12 11:59
891437673,哈哈 你奶妈的 啤酒涨幅今日第二名 茅五泸死掉 哈哈,12-12 11:39
891432903,给我跌下来,12-12 11:26
891430202,哈哈 老窖成功跌破80.50元 向跌破70元进军,12-12 11:20
891429728,洋河2号。[摊手],12-12 11:19
891428271,中国平安要火了，卖出老窖买平安[大笑],12-12 11:17
891428215,别急，今天有跌破80的决心,12-12 11:16
891427897,老窖跌破80元 倒计时开始 最多10天跌破70元,12-12 11:16
891427639,说句实话，这股票跌到60都还算高的，因为他毕竟无法跟茅台五粮液，洋河比，不管是名,12-12 11:15
891426597,卖高买低原则,12-12 11:13
891426213,数一二三 老窖即将跌破80元 向跌破70元进军,12-12 11:13
102279841,泸州老窖股票基本面分析框架总结兼谈增长核心大逻辑,12-12 11:02
891419589,嘛的，白酒涨了你还跌,12-12 11:00
891418631,十万泸粉，这韮菜割得带劲吗，鸡狗们[哭],12-12 10:58
891417960,这也可以被套7个点，在下佩服佩服,12-12 10:57
891415239,下来吧，下行比较顺畅，往上别累吐血,12-12 10:52
891414466,跳水开始,12-12 10:51
891411639,茅五洋古几位你哥都在下滑，你有何底气在这里徘徊，即将速跌，本周看到缺口,12-12 10:45
891411245,80的铁底啊，就是没钱上了啦,12-12 10:45
891484301,能破80吗？拭目以待[围观],12-12 14:11
891482605,假如23倍市盈率的国窖不值得投资,12-12 14:08
891478588,老窖这样子感觉还要下一个平台,12-12 14:00
891477336,友情提示：茅台大佬跌崩了,12-12 13:58
891471622,老窖：这个时候花5000万可以把老窖打到跌停,12-12 13:48
891469002,这货要是能红一下我就很开心，每天都是飞流直下三千尺[大笑],12-12 13:43
891468719,泸州老窖今日收盘82.00，能行吗？明天肯定3个点以上，你信吗？,12-12 13:42
891467724,茅五泸：调整基本到位 现在去买科技股 小心两面挨耳光！,12-12 13:40
891466079,可以开玩笑，但是不要喷，输赢无所谓，实在不行等明年年底看看,12-12 13:37
891465802,赶紧红起来,12-12 13:36
891464436,北向资金买入的都是啥啊？,12-12 13:34
891461190,估计还要跌几天,12-12 13:27
891457846,一潭死水,12-12 13:20
891454257,哎呦卧槽,12-12 13:12
891453777,白酒中垃圾股，泸州老窖算一个,12-12 13:11
891450912,一点钟，千手哥压单，赶紧麻溜得往下跌吧，70等你哈,12-12 13:03
891443870,能不能好好玩耍了怎么还不红[亏大了],12-12 12:13
891443214,@璞玉顽石r9p:泸州老窖在央视的中国故事非常成功，恰当的宣传而不是靠自我吹虚的,12-12 12:09
891441778,沈才洪年薪48万少的可伶,12-12 11:59
891437673,哈哈 你奶妈的 啤酒涨幅今日第二名 茅五泸死掉 哈哈,12-12 11:39
891432903,给我跌下来,12-12 11:26
891430202,哈哈 老窖成功跌破80.50元 向跌破70元进军,12-12 11:20
891429728,洋河2号。[摊手],12-12 11:19
891428271,中国平安要火了，卖出老窖买平安[大笑],12-12 11:17
891428215,别急，今天有跌破80的决心,12-12 11:16
891427897,老窖跌破80元 倒计时开始 最多10天跌破70元,12-12 11:16
891427639,说句实话，这股票跌到60都还算高的，因为他毕竟无法跟茅台五粮液，洋河比，不管是名,12-12 11:15
891426597,卖高买低原则,12-12 11:13
891426213,数一二三 老窖即将跌破80元 向跌破70元进军,12-12 11:13
102279841,泸州老窖股票基本面分析框架总结兼谈增长核心大逻辑,12-12 11:02
891419589,嘛的，白酒涨了你还跌,12-12 11:00
891418631,十万泸粉，这韮菜割得带劲吗，鸡狗们[哭],12-12 10:58
891417960,这也可以被套7个点，在下佩服佩服,12-12 10:57
891415239,下来吧，下行比较顺畅，往上别累吐血,12-12 10:52
891414466,跳水开始,12-12 10:51
891411639,茅五洋古几位你哥都在下滑，你有何底气在这里徘徊，即将速跌，本周看到缺口,12-12 10:45
891411245,80的铁底啊，就是没钱上了啦,12-12 10:45
891410580,真服了那会买你都得被套会,12-12 10:44
891410036,横店东磁题材不错！业绩又好！进入上升渠道！买买买,12-12 10:43
891409540,泸州老窖优势何在.五个确定揭示内涵.先看看茅五泸图片列表，单从他们近五年连续的营,12-12 10:42
891407913,茅五泸 不卖出将后悔一辈子 哈哈,12-12 10:39
891405138,卖了出逃，这货坑爹，大家小心了,12-12 10:34
891404281,观察了下所有酒股走线，就你的看着要跌到50才罢休的走线，所有均线往下的那个漂亮程,12-12 10:32
891403275,卖出玩科技股去,12-12 10:31
891400268,茅五泸：快跑 不跑套死 不然后悔死你,12-12 10:25
891398677,茅五泸：快跑 不跑套死,12-12 10:23
891398136,还以为没有庄呢，他妈的勾庄真厉害,12-12 10:22
891397653,跌嘛，继续暴跌呀，红什么？跟屁虫,12-12 10:21
891396803,该你涨了吧,12-12 10:19
891396388,茅五泸：快跑,12-12 10:19
891390337,你毛红了，你怎么着不得绿个三个点表示表示？多绿点下来我吃点啊,12-12 10:09
891385363,天真的我以为今天能大涨，呵呵哒,12-12 10:01
891385172,天下第一窖，浓香鼻祖,12-12 10:01
891384160,老窖：昨天80.86买 今开盘挂81.35成功出逃 哈哈,12-12 09:59
891379654,能不能麻溜的滚下70，好让我补仓，天天跌也跌不下来，等着你补仓呢！赶紧麻溜的下来,12-12 09:53
891375508,短线抱有幻想的人，现实是残酷的,12-12 09:47
891374754,真强,12-12 09:46
891373340,今天还不破80块。不可能啊,12-12 09:44
891373007,感觉要爆雷，赶紧撤吧,12-12 09:44
891370289,好不容易找到个借口也没啥用,12-12 09:40
891368769,即使有小反弹也是主力拉高做T,12-12 09:38
891368317,垃圾就是垃圾,12-12 09:37
891368203,趋势形成很难改变,12-12 09:37
891367730,干脆跌停算了，你有什么用？？？？,12-12 09:36
891366832,这真是一个傻帽！,12-12 09:35
891366615,今日必破80，什么减持完毕，都是安稳散户别跑的心理,12-12 09:35
891360264,泸州老窖(000568)融资融券信息(12-11),12-12 09:20
891358537,泸州老窖：融资净偿还1304.01万元，融资余额11.27亿元（12-11）,12-12 09:16
891354788,求跌停，好加仓,12-12 08:51
891353204,期待茅五泸继续调整3个月 跌幅30% 散户会割光光 哈哈,12-12 08:34
891353001,茅五泸：继续调整2个月后 散户割光光 哈哈,12-12 08:32
891352813,茅五泸：机会不大 空仓等候！,12-12 08:30
891352488,茅五泸：还会调整多久？,12-12 08:28
891352285,杂皮沈洪才46125股分几个月减完 与股民争利 小人一个,12-12 08:26
891351973,茅五泸：今日调整幅度会多大？,12-12 08:23
891351728,茅五泸：今日大概率会继续下跌 快跑,12-12 08:21
891347344,老窖今天小幅拉升，主力机构再把筹码抛售给小散玩，哈哈哈哈,12-12 07:35
891334004,000789牛哦！不涨停！！,12-11 23:24
891329165,泸州老窖特曲为了提价损失10个亿的销量有些错误的决定会被证明的。目前就是股价高价,12-11 22:29
891319997,老窖高管年薪低只能减持股权激励的股份来养家,12-11 21:05
891309285,泸州老窖已经跌了很长时间了，本周会有一根大阳线的,12-11 19:32
891303240,告诉大家一件事，本人今天减持完毕，剩余100股，等回调61元附近在把今天减仓的6,12-11 18:44
891298877,泸州老窖从中秋节89跌到现在，一直没涨上去，不知道什么时候补这个缺口。提价利好，,12-11 18:02
891295069,格隆汇12月11日丨泸州老窖(000568.SZ)公布，公司董事、副总经理沈才洪,12-11 17:32
891293777,出利好了，减持完毕，真的要涨了！,12-11 17:22
891292592,老窖高管年薪低只能减持股权激励的股份来养家,12-11 17:13
891292499,买一手建个仓先,12-11 17:12
639484226,荔枝IPO背后，还有4个大坑待填,12-11 16:39
891286892,泸州老窖玩完了，割肉跑了，从自选股除名，高管减持，主力机构抛售，散户都看好？什么,12-11 16:33
891286021,注定挣不到钱，没有财命，唉，,12-11 16:30
891282339,真理、良心，却不被认可。泸州老窖欠我一个回答。,12-11 16:13
891281755,我的天呀，泸州老窖公司的沈总怎么又要减持呀？是沈总穷，需要卖泸州老窖股票过日子吗,12-11 16:10
891279938,酒类中的败类！败类哈！,12-11 16:02
891279881,泸州老窖12月11日资金揭秘,12-11 16:02
891279881,泸州老窖12月11日资金揭秘,12-11 16:02
891278155,泸州老窖:关于公司董事、高级管理人员减持股份计划实施完毕的公告,12-11 15:55
891276778,明天白酒板块领涨，83以下全部解套。,12-11 15:48
891274879,灰飞烟灭，默哀,12-11 15:37
891271195,怎么一动不动了！,12-11 15:20
891270665,港资，机狗都是卖出！,12-11 15:17
891263904,我怎么昨天看到广告唯品会35块一瓶泸州老窖,12-11 14:58
891262802,能跑就跑，没希望了,12-11 14:56
891261987,打开周线和月线怎么看都不对，不像止跌反转,12-11 14:54
891260017,卖了，你可以拉升了,12-11 14:51
891249118,减持都在高位，75左右会有机会,12-11 14:30
891247625,都去追科技股了。哎。,12-11 14:27
891243681,老窖：80.86元加仓买入 眼里满是泪水 睡觉去了 唉,12-11 14:19
891242973,同样是酒，为啥你这么优秀，天天倒数,12-11 14:18
891241195,白酒板块这两天要起来了,12-11 14:14
891238382,老窖伴地走，安能辨我是弱鸡,12-11 14:08
891236728,大势是最好的朋友，大势向上，所有的股票都会上涨，雨露均沾，只是有一个先后过程，散,12-11 14:05
891234389,高管不减持会死吗,12-11 14:00
891233840,一坨臭狗屎,12-11 13:59
891232962,你们的成本价是多少，我的84.8[滴汗],12-11 13:57
891232887,大盘涨这么多，老窖贴着地面滑行，每日出货1个亿，真的是牛逼，哪来那么多钱出的，都,12-11 13:57
891232084,一坨狗屎,12-11 13:56
891228000,天天阳萎,12-11 13:47
891227892,你奶奶的，多少货要出。出货4个月了,12-11 13:47
891228003,年内三连涨 52度国窖1573经典装再调价,12-11 13:47
891227387,只要酒股里面个股或者大盘有一个是跌的，老窖就是绿的，已经是铁打的定理，除非全红，,12-11 13:46
891224161,好贱的人渣公司！,12-11 13:40
891224005,降到80左右我再补两手。,12-11 13:39
891218076,老鸭要张嘴啊，快跑吧，最起码到75,12-11 13:27
891213836,内资不想要，中国核心资产，czs外资餐桌上的肉,12-11 13:17
891202363,你拖累了整个白酒板块,12-11 12:15
891199346,月底看情况进场,12-11 11:53
891196250,各位散户泸州老窖公司高层都在不断减持，说明一个道理，大跌降至，各位散户聪明点，该,12-11 11:37
891196245,双十二多买点泸州喝，利润高了，分红高了，股价明年就上来了。,12-11 11:37
891195497,与众股友谈谈（泸州老窖）这支股，自老泸高位回调至今，股东人数新增加四万户左右，每,12-11 11:34
891194944,不急，慢慢磨，比耐心，半仓进可攻，退可守,12-11 11:32
891193226,下午继续卖出7000万，下跌1元，见到79元。,12-11 11:28
891192530,僵尸股,12-11 11:27
891192216,颤抖吧 茅五泸会打折20% 个个心惊胆战 瑟瑟发抖！,12-11 11:26
891190094,茅五泸：跌得烂酒罐们 鬼哭狼嚎 惨呀 苦呀 哭呀,12-11 11:21
891189840,出不完的货，每天一个亿的小目标,12-11 11:21
891188140,全是散户 买不得,12-11 11:18
891188100,茅五泸在打折20% 背心发凉 浑身战抖 怕 怕 怕！,12-11 11:17
891186880,八十要破了，追进去就套！垃圾什么时候来一浪啊,12-11 11:15
891186715,八十买的。又掉回来了,12-11 11:15
891184200,牛逼啊，证券，华为概念，银行都带不起来白酒，鉴定真垃圾,12-11 11:10
891183810,杀 杀 杀 杀得茅五泸的酒罐们魂飞魄散,12-11 11:09
891181673,资金蜂拥出逃茅五泸 跌到你怀疑人生 大跌5%个点 惨,12-11 11:05
891181000,五粮液带头跌，白酒板块上午无戏，银行证券今日护盘有功。下午看看白酒板块能否止跌助,12-11 11:04
891180055,主力资金在出逃茅五泸 跌到你怀疑人生 打开率会大跌5%个点 拭目以待,12-11 11:03
891179653,想抄底看各路大神评论貌似没底[亏大了],12-11 11:02
891179221,此股已废，鉴定完毕,12-11 11:01
891178116,主力资金在出逃茅五泸 打开率会大跌5%个点 拭目以待,12-11 10:59
891176462,补仓补到怀疑人生,12-11 10:56
891172818,老窖：来个跌停 可能会大快人心 哈哈,12-11 10:50
891171204,老窖：干个跌停是大势所趋！,12-11 10:47
891167693,抄家伙干茅五泸  使劲干 要么干得跌停 要么干得大跌 哈哈,12-11 10:41
891167257,真出货,12-11 10:40
891162374,抄家伙干茅五泸  使劲干,12-11 10:32
891160592,我在78等你,12-11 10:29
891157072,板块涨也跌，板块跌跌得更猛刺激。,12-11 10:23
891155638,各位散户该割肉就割肉，该卖就卖，不要在买白酒股了，必输无疑,12-11 10:21
891155260,白酒股所有开始回潮。,12-11 10:20
891153827,为什么下不了80？不然我没动力补仓[大笑],12-11 10:18
891153757,其实，大多数券商分析师的观点都很垃圾！他们别看表面上懂很多，听起来很内行，但他们,12-11 10:18
891152451,今天居然比五粮液强？赶紧跑，肯定要跌过五粮液的,12-11 10:16
891152451,今天居然比五粮液强？赶紧跑，肯定要跌过五粮液的,12-11 06:16
891096362,招商证券杨勇胜：白酒业的四大特性和投资的三个层级,12-11 00:26
891095807,还能再辣鸡吗？,12-11 00:22
891077285,半导体，芯片，自主可控这些东西是现在的资金风口，白酒不是。今天全市场成交金额前2,12-10 21:09
901094235,【长期高回报基金台前幕后系列报道之五】 “长城品牌优选”锚定行业龙头不漂移，去年频频爆出的雷都没有踩过,12-10 19:01
891058050,背时,12-10 18:24
891050341,今天只是下跌中继，明天更玩完,12-10 17:22
891044481,不知道买现货1573，会不会升值。反正我囤的几箱茅台，涨了不少。一瓶加价一千五好,12-10 16:42
891044481,不知道买现货1573，会不会升值。反正我囤的几箱茅台，涨了不少。一瓶加价一千五好,12-10 16:25
891037599,几个月前，朋友叫我去投加密币挖矿，我冷笑对之，现在，他挣了几十万了，我被老窖套了,12-10 16:08
891036203,泸州老窖12月10日资金揭秘,12-10 16:02
891033599,出货第一名，是连着第一名，牛逼的主力，我的白酒自选里就你跟今世缘绿的，但是人家今,12-10 15:52
891018044,大家好,12-10 14:54
891017259,上涨都是阻力，下行没压力,12-10 14:53
891016712,下次不买这种垃圾了[滴汗],12-10 14:52
891010352,不知道78能不能等到,12-10 14:40
891009879,[大笑]奇耻大辱,12-10 14:39
891007816,鸡肋，僵尸股，不亏的没必要浪费时间,12-10 14:36
891007816,鸡肋，僵尸股，不亏的没必要浪费时间,12-10 14:34
891007816,鸡肋，僵尸股，不亏的没必要浪费时间,12-10 14:29
891003371,今天可能见不到红了,12-10 14:27
891000306,虽然没买你，但我的关注里就你一个绿的，真是碍眼,12-10 14:22
890999855,泸州老窖从9月10日93.49到12月10日81.26，跌去12.23元，一个半,12-10 14:21
890999273,红我就卖你,12-10 14:19
890998297,老窖最近有涨停,12-10 14:18
890988814,主力弹尽粮绝了 只有下跌的命,12-10 14:00
890982232,飙升吧[大笑]全线反弹！,12-10 13:48
890981730,主力出货明显，必有大利空,12-10 13:47
890981480,往上干啊,12-10 13:47
890974358,五粮液都翻红了，是你爷爷,12-10 13:32
890973583,主力太温柔。,12-10 13:31
890972750,你们把筹码弄丢了吧，哈哈,12-10 13:29
890970568,老窖市盈率这么低，业绩这么好，没理由不涨,12-10 13:24
890966615,下午买两箱国窖1573，准备过年。,12-10 13:16
890965118,这个庄，绿帽子专业户,12-10 13:12
890963434,大家别上当,12-10 13:08
890963137,此股对敲压低筹码，不断都拖单,12-10 13:07
890961162,81应该不会是今天的最低价,12-10 12:59
890960904,北上资金砸盘，内资配合，小散买单，还得跌,12-10 12:58
890960832,建议还在这里的去芯片股，白酒板块一直半死不活，浪费行情,12-10 12:58
890960727,我感觉是个垃圾滘,12-10 12:57
890959988,不要怂，就是干,12-10 12:51
890958130,国窖国轿1573数字含义是一往情深天然的婚庆第一用酒管理层营销做的不咋地一年才二,12-10 12:35
890956143,几个月后老窖又是一条好汉，不信走着瞧,12-10 12:19
890949367,1573的二鍋頭！,12-10 11:39
890942961,钢铁,12-10 11:22
890942796,我想说，在座的各位都是辣鸡,12-10 11:21
890941048,这种股票就要手起刀落割掉，别有一分犹豫。,12-10 11:18
890939903,我有个朋友说，他们证券部门接到指示，总共要出货20亿，还有9亿，不高于78的随便,12-10 11:15
890939647,跟美的还不是一个级别的，昨天赚了1000卖了，这货哈哈哈哈,12-10 11:15
890939372,垃圾垃圾垃圾垃圾垃圾,12-10 11:14
890937759,好股票拿好了，不要急,12-10 11:11
890930628,自从买了老窖，心情一直都是阴天，也算是给我一个教训了，不高位接盘[哭][哭][哭,12-10 10:58
890930436,板块里的拖后腿的玩意,12-10 10:58
052049528,白酒市场投资研究：消费升级背景下的机遇与挑战,12-10 10:52
890924768,老窖：我慢慢听雪落下的声音 闭着眼睛相信它不会停,12-10 10:47
890923582,谁知道机构是在出货还是倒仓？,12-10 10:45
890923582,谁知道机构是在出货还是倒仓？,12-10 10:44
890921844,最渣酒股，没有之_,12-10 10:42
890920805,每次拉高叫你们卖都舍不得底部便宜筹码正在大笔大笔卖出你拿什么跟人家斗,12-10 10:40
890920531,趋势定了下跌模式继续,12-10 10:40
890920467,快下跌吧，我好上车,12-10 10:40
890919984,浓香鼻祖还有谁,12-10 10:39
890919398,不到80不要进，让他调整,12-10 10:38
890919391,不到80不要进，让他调整,12-10 10:38
890918565,稳筹唯握影响力注册时长9个月12-0919:23东方财富Android版与众股友,12-10 10:36
890918458,涨涨不起来，跌跌得最多！,12-10 10:36
890910657,渣,12-10 10:22
890910099,真尼玛弱看看古井,12-10 10:21
890909941,老窖：再破81.50 让人心酸 哈哈  哈哈,12-10 10:21
890907959,一阳改三观,12-10 10:17
890907195,机构杀茅五泸 是何居心？不解？？？,12-10 10:16
890906949,笑死人，洋河贡酒都在涨,12-10 10:15
890906949,笑死人，洋河贡酒都在涨,12-10 10:15
890904455,老窖：没想到能破82元 81.40能买到也没想到,12-10 10:11
890902032,一直压单，糙,12-10 10:07
890900803,老窖：我不怕死 高卖低接 比较合理,12-10 10:05
890899210,踏马的跌起来倒是起劲,12-10 10:03
890899101,通过这一个月大盘，或盘块跌一点，老窖就大跌的迹象看来，老窖的此价位等同于五粮液1,12-10 10:03
890899101,通过这一个月大盘，或盘块跌一点，老窖就大跌的迹象看来，老窖的此价位等同于五粮液1,12-10 10:03
890898482,凶多吉少,12-10 10:02
890898145,国窖做了三次波段了，看来这次机会又来了,12-10 10:01
890898092,咋的，奔70去了啊,12-10 10:01
890897977,茅台大涨它小长，茅台小跌它大跌，所以一直下跌,12-10 10:01
890896180,白酒的确玩完！春节都不指望涨上去了[哭],12-10 09:58
890893219,补仓吧，反正舍不得割,12-10 09:54
890891692,这狗东西,12-10 09:52
890890410,跌势涨看空！就在这个月！我们72见！！！！,12-10 09:50
890889874,横盘套牢盘筹码没出来，还得洗,12-10 09:49
890889850,最垃圾,12-10 09:49
890884752,这耳鼻股，，,12-10 09:42
890883308,真是一坨烂泥,12-10 09:40
890882672,就你是绿 的。操蛋,12-10 09:39
890881493,小泸我服啦,12-10 09:37
890880653,笑死我了，五粮液利空，他反而低开高走，你就跟着低开平走,12-10 09:36
890878310,空头趋势,12-10 09:32
890877092,怎么这么久都不破80啊？？？想上车咋办了？,12-10 09:29
890875321,屎粑粑,12-10 09:25
890869859,泸州老窖(000568)融资融券信息(12-09),12-10 09:06
890868589,泸州老窖：连续3日融资净买入累计5299万元（12-09）,12-10 08:57
890866190,昨日4点五粮液出利空，今日美股跌，估计老窖又是领跌人物，趁早跑,12-10 08:38
890864785,盘前诊股，今暴跌，吾非悲观派，也非乐观派，吾乃现实派,12-10 08:24
890864785,盘前诊股，今暴跌，吾非悲观派，也非乐观派，吾乃现实派,12-10 08:06
890864785,盘前诊股，今暴跌，吾非悲观派，也非乐观派，吾乃现实派,12-10 08:04
890862545,今天是我生日 晚上宴请朋友喝2瓶五粮液 2瓶泸州老窖,12-10 08:04
890861945,远离伪科技股 公布4季报会惨死 持有茅五泸并波段T 是人生最大的赢家,12-10 07:58
890861513,持有茅五泸并波段T 是人生最大的赢家 远离垃圾股！,12-10 07:52
890859337,“十年一出手”过去4年账户速度赢过99.9%的人，可是他不知天高地厚,12-10 07:16
890856448,美股终于跌了，买一次赔一次辣鸡股票今天还能涨？,12-10 06:18
890847896,中国软件我也想买,12-09 23:17
890837122,不急，不急，,12-09 21:33
890834864,缩量下跌要捂股,12-09 21:13
890817650,拿了一个月，亏了四千，最好情况就是高开低走，还好上周卖了你这垃圾，买了中国软件。,12-09 18:38
890802110,泸州老窖：融资净买入4595.75万元，两市排名第15（12-06）,12-09 16:30
890796613,又跟22.28的走势神似，高开低走，估计又要小下跌一波才能反弹一下,12-09 16:07
890795275,泸州老窖12月09日资金揭秘,12-09 16:02
890786997,就是牛皮盘整行情，不跌到80以下不算调整到位都不会有动静的。,12-09 15:20
890782347,你能看得出是外资在出货吗？,12-09 15:02
890781431,看看尾盘集合竞价，明天必跌，割肉,12-09 15:00
890777943,尾盘抢筹都没有，辣鸡,12-09 14:52
890769864,狗日的，板块红你也是绿，板块绿你也是绿。日了狗了,12-09 14:34
890765251,白酒尾盘可能会红,12-09 14:23
890753393,这玩意压盘几天了，估计是要涨停吧,12-09 13:58
890750871,是谁在压盘啊，看不出来，但是感觉小散抄底抄成护盘的了,12-09 13:52
890746772,你都对不起1573,12-09 13:42
890741445,估计就剩下庄家在上面卖，小散见底就抄,12-09 13:30
890740202,今天出奇的没抢跌幅前几，还赢了五粮液，太奇观了,12-09 13:27
890740166,从80，到现在才涨2.4，傻子都看得出来还要涨。墨迹半天为了什么,12-09 13:27
890736587,哟呵，挺抗跌的哈,12-09 13:19
890730154,千万买进水泥牛来了！价值重估！,12-09 12:59
890726902,早上垂直跳水，生怕别人卖掉，鸡贼的很！,12-09 12:29
890722315,山西汾酒复制泸州老窖的趋势，现在一大批小散追高被套，汾酒那边还是很好做T，这一波,12-09 11:51
890718542,真正强势是涨多跌少！看看古井贡,12-09 11:33
890716992,哈哈亲爱的老窖 老子82.29买回 气死主力！,12-09 11:29
890715809,跌势涨看空！,12-09 11:26
890712450,群里怎么辣么多的托，才注册几个月的是酱油托吗，整天叽叽歪歪的，烦屎了,12-09 11:18
890711945,茅台跳水 不是好兆头 老窖怎么办？,12-09 11:16
890711285,这股比茅台好得多 增长37%,12-09 11:15
890710586,想它跌的时候不跌，想它涨的时候不涨,12-09 11:13
890708003,茅台跳水了，赶紧跑，别待会一下子老窖就跌2个点,12-09 11:08
890705574,一个个大鸡腿，别洗的只剩下骨头 了，哈哈,12-09 11:02
890704100,只要五粮液绿了，这货必须跌两个点以上,12-09 10:59
890701489,小明教你技术图，MACD在0轴下方是弱市，是没有大阳线的，并且不要买！,12-09 10:54
890698840,开始你的表演吧，卖了口子窖买你,12-09 10:48
890698700,泸州1573上方直接挂单出货，有人居然就是压盘？高位压盘？如果是30元股价才是,12-09 10:48
890697441,老窖：猪狗使劲压盘 散户们使劲吃货吧 看它能压多久？,12-09 10:45
890696539,古井表现过了，该你表现了吧,12-09 10:44
890696410,老窖：猪狗压盘 意欲何为？,12-09 10:43
890695222,老窖：弄死压盘的猪狗,12-09 10:41
890695210,古井低开都涨一个点了，你垃圾啊,12-09 10:41
890694393,哈哈，压不下去了，,12-09 10:39
890690283,所有白酒中，就只有这只垃圾让我亏钱,12-09 10:32
890689499,只想跌不想涨[胜利],12-09 10:30
890688956,真弱没救了,12-09 10:29
890688843,今天收盘85.6.正负5毛的误差，要买的加紧了,12-09 10:29
890687501,白酒都红了，这狗比飞速跳水！,12-09 10:26
890684751,这股没救了，每天的走势都是半死不活的啦，还好当时80左右只入了一层仓位，过多几天,12-09 10:21
890682240,高抛！全是外资的那种小QFLL资金，给大陆的中户游资一样的，跳水,12-09 10:16
890680511,狗庄，早上最高83.28.最低82.18你都忘不了要发，你发我也发,12-09 10:13
890676927,我们的“国”窖啊[牛],12-09 10:07
890676865,没有庄家了吗，我靠,12-09 10:07
890676027,厉害,12-09 10:05
890675020,泸州老窖真是我接触的白酒股最差的一支，无论是五粮液还是古井贡，还是山西汾酒，股价,12-09 10:03
890670906,古井贡真比你牛,12-09 09:56
890669938,前期涨幅翻倍，向下修整，明年上升可期[鼓掌],12-09 09:55
890666938,你咋跟跌不跟涨，以为你今天要补涨,12-09 09:50
890662215,不知为何，已经喜欢了老窖这种垃圾的走势，每次要跌的时候就是那么一下，什么支撑单，,12-09 09:41
890659305,"外资近千手的抛单出货1573,观看跳水表演，上午诱多后跳水",12-09 09:36
890658607,国服最弱！,12-09 09:35
890657366,泸州老窖高开必低走已成惯例了,12-09 09:32
890654479,大基建时代到来，稳增长！白酒股高位换仓。春节前趁旺季出货杀跌!外资在狂抛,12-09 09:24
890653464,今天站上20日线,12-09 09:21
890651761,泸州老窖：从今日起开启连涨模式 亮瞎你的双眼,12-09 09:15
890650221,泸州老窖(000568)融资融券信息(12-06),12-09 09:04
890650221,泸州老窖(000568)融资融券信息(12-06),12-09 07:19
890640069,泸州老窖完蛋了，年报会爆大雷，公司高管已经透露了信息了，大家可以去看看香飘飘走势,12-09 00:50
890629281,唯一国字号酒潜力巨大,12-08 20:14
890618396,水泥牛来了！翻倍潮哦,12-08 15:43
890617632,茅台提价水到渠成，五粮液提价也合乎情理，泸州老窖提价可能是曲高和寡了，顾客不会买,12-08 15:22
890617470,以后只见茅台五粮液涨，泸州老窖向下走，悲催，被北向资金抛弃了,12-08 15:18
890616446,明年将会迎来牛市，但泸州老窖必将腰斩跌破40元！,12-08 14:47
953097191,最新IPO排队名单（417家，附74家终止名单）,12-08 09:53
890592159,快乐共振,12-07 21:08
890591655,泸州老窖周线：1.老窖这周看着有点像量缩不跌，如果在茅台五粮液不跌的基础下，这种,12-07 20:54
